StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q3_First Click,Q3_Last Click,Q3_Page Submit,Q3_Click Count,Q4,Q5,Q34_First Click,Q34_Last Click,Q34_Page Submit,Q34_Click Count,Q7,Q8,Q9,Q37_First Click,Q37_Last Click,Q37_Page Submit,Q37_Click Count,Q32,Q11,Q12_First Click,Q12_Last Click,Q12_Page Submit,Q12_Click Count,Q13,Q14,Q15,Q16_First Click,Q16_Last Click,Q16_Page Submit,Q16_Click Count,Q17,Q18,Q19_First Click,Q19_Last Click,Q19_Page Submit,Q19_Click Count,MTurkCode
4/8/18 15:56,4/8/18 16:01,0,184.174.185.210,100,332,1,4/8/18 16:01,R_2fs6XrJylYiXnKC,,,,,35.30070496,-85.18070221,anonymous,EN,2,43,1.119,3.553,4.45,3,3,1,2.474,7.034,8.145,2,,1,,202.357,202.357,203.438,1,"A news reporter had an interview with a couple of Islamic terrorists. He asked them about how they got into it, how they feel about killing civilians, and how they felt towards America.  ",4,4.082,4.082,5.691,1,2,2,4,10.991,22.087,23.064,3,4,2,4.657,8.143,8.959,2,78887353
4/8/18 15:55,4/8/18 16:01,0,75.165.17.227,100,382,1,4/8/18 16:01,R_prqqwMABCbVErkJ,,,,,40.04580688,-77.48069763,anonymous,EN,1,39,4.114,7.74,8.944,4,2,2,1.292,3.698,4.571,2,1,,,18.783,186.609,189.011,3,A brief overview of weather conditions in California from a local tv station named KCAL that aired around noon. It was mostly about the effects of a cold front in Alaska that would affect the whole coast.,2,2.267,2.267,5.347,1,2,1,3,7.173,18.561,22.387,3,4,5,3.868,18.609,24.463,5,4408220
4/8/18 15:55,4/8/18 16:01,0,173.27.147.169,100,355,1,4/8/18 16:01,R_3dJOWJK8BZRf54i,,,,,41.54679871,-93.62090302,anonymous,EN,2,16,4.03,4.908,11.171,2,3,2,2.167,3.651,8.798,2,,1,,233.392,233.392,235.261,1,Former assailants who are serving in prison spoke about what they did and their views. ,4,5.055,5.055,6.751,1,3,4,4,3.266,14.41,16.313,3,5,5,9.786,16.591,17.996,2,9009395
4/8/18 15:57,4/8/18 16:01,0,71.228.210.47,100,252,1,4/8/18 16:01,R_1Nkyd1gOwxH5s4V,,,,,36.06430054,-87.43019867,anonymous,EN,2,43,0.965,3.957,4.793,3,3,2,0.753,3.257,4.13,3,,,1,28.552,122.801,135.141,5,"It was about US Marines in Northern Syria fighting ISIS. They were talking about the battle for Raqqa, a deployment of US army rangers, and the possibility of sending more US troops there. Cooperation with Russia was also discussed. ",1,1.721,1.721,5.052,1,5,5,5,2.895,5.624,6.638,3,5,5,1.62,2.653,3.549,2,25005013
4/8/18 15:54,4/8/18 16:01,0,24.128.170.131,100,449,1,4/8/18 16:01,R_21bwYYyebFXmr31,,,,,42.37559509,-83.10849762,anonymous,EN,2,35,1.786,16.131,17.988,3,3,2,14.802,34.721,40.539,2,1,,,198.422,198.422,200.054,1,The video was discussing the weather in Southern California. It was expected to be cloudy through the weekend and there was a possibility of flash floods for certain areas.,2,2.127,2.127,5.78,1,2,3,4,7.728,20.393,21.949,5,5,5,5.925,13.133,15.334,2,93098232
4/8/18 15:56,4/8/18 16:01,0,99.59.205.14,100,289,1,4/8/18 16:01,R_9XoJLujs8LaP1pD,,,,,38.78919983,-90.32260132,anonymous,EN,2,38,9.145,13.052,13.894,3,3,2,1.549,3.756,4.767,2,1,,,181.695,183.245,184.973,2,The weather was discussed for the day. Which also included the 7 day forecast.,2,4.635,4.635,6.061,1,2,2,4,4.841,16.026,17.316,3,4,5,6.175,10.699,11.882,2,27075740
4/8/18 15:55,4/8/18 16:01,0,209.179.57.192,100,369,1,4/8/18 16:01,R_2uK8cdfzlJd3f1a,,,,,34.7664032,-82.22019958,anonymous,EN,2,18,1.143,3.202,7.775,5,7,2,5.187,8.316,9.198,5,,,1,10.48,157.668,159.332,5,Increased US troop involvement in Syria to help fight ISIS. Talks with Russia for a combined military force to fight ISIS,1,3.352,3.366,5.237,2,2,3,3,2.515,14.039,15.817,9,4,5,3,17.821,18.677,9,94631489
4/8/18 15:54,4/8/18 16:02,0,157.50.121.129,100,442,1,4/8/18 16:02,R_1OVPx2GxYnXrPcf,,,,,13.08329773,80.28329468,anonymous,EN,1,2,0.785,2.858,4.144,3,5,1,37.146,37.846,40.999,2,1,,,330.167,330.167,331.66,1,the summary of the topic that was discussed in the video us military and weather safety works,2,1.07,1.07,1.872,1,3,1,3,1.56,5.753,6.71,3,3,3,0.796,3.153,4.155,3,24500016
4/8/18 15:49,4/8/18 16:02,0,117.221.220.228,100,753,1,4/8/18 16:02,R_3r1YPlv7KKnlWXh,,,,,11.93330383,79.48330688,anonymous,EN,1,10,1.312,32.254,33.808,5,7,2,3.481,22.197,23.599,4,,,1,150.898,196.984,295.37,3,"Syria's Civil War News,
Syrian forces press ahead with offensive in rebel-held Douma,
Syria: 'Absentees law' could see millions of refugees lose lands
Syria forces launch assault on rebel-held Douma
BEIRUT, Lebanon — Dozens of Syrians choked to death after a suspected chemical attack struck the rebel-held suburb of Douma, east of Damascus, and aid groups on Sunday blamed President Bashar al-Assad’s government for the assault.

The attack after dusk on Saturday sent a stream of patients with burning eyes and breathing problems to clinics, medical and rescue groups said. Western governments expressed alarm at the attack, with the British Foreign Office calling for an urgent investigation and saying that if the use of chemical weapons proved to be true, “it is further proof of Assad’s brutality.”

The United States government said it was working to verify that chemical weapons had been used. A new, confirmed chemical attack in Syria would pose a dilemma for President Trump, who ordered military strikes on a Syrian air base after a chemical attack last year to punish Mr. Assad but has more recently said he wants to get the United States out of Syria.",1,18.585,32.963,37.107,6,2,3,2,1.593,42.695,43.924,7,3,2,11.791,20.038,21.473,4,24643364
4/8/18 15:55,4/8/18 16:02,0,4.36.113.158,100,372,1,4/8/18 16:02,R_1DwkvRgc2YvfC0H,,,,,27.18699646,-81.87129974,anonymous,EN,2,10,0.876,24.324,68.554,4,7,2,1.72,5.104,5.839,7,1,,,210.927,212.86,213.515,4,Rain in the Southern California area. Flash floods watches and warnings are possible. ,2,4.804,4.826,5.768,2,2,1,2,2.513,9.316,10.159,8,3,4,2.671,5.606,6.458,6,71031529
4/8/18 15:54,4/8/18 16:02,0,73.79.230.179,100,458,1,4/8/18 16:02,R_yqYdA8BE61RxRIZ,,,,,40.39680481,-80.67489624,anonymous,EN,1,39,2.047,34.157,35.889,3,5,2,4.641,13.094,14.842,3,,1,,10.068,237.358,239.241,4,the segment was about the rise of the ISIS in Baghdad Iraq. It especially focused on two men and their motives for joining.,4,6.865,6.865,9.195,1,2,2,4,7.345,29.926,31.468,6,4,5,4.247,11.139,12.68,3,10435472
4/8/18 15:57,4/8/18 16:02,0,50.82.73.90,100,274,1,4/8/18 16:02,R_8iEonrznn145T9v,,,,,37.14889526,-93.26139832,anonymous,EN,2,38,1.151,6.148,11.736,3,3,2,2.947,6.457,7.081,2,,,1,45.131,45.131,148.159,1,"Us battling Isis in Syria and working with others to help hold a united front in this battle. Working with Turker, Curds and Russia",1,11.095,11.095,14.942,1,2,3,3,3.786,12.284,13.232,3,3,3,3.236,8.092,9.087,2,43703843
4/8/18 15:56,4/8/18 16:02,0,71.220.200.207,100,325,1,4/8/18 16:02,R_129C23SON0DVeA0,,,,,30.46769714,-84.13169861,anonymous,EN,2,10,1.362,4.377,5.532,3,5,1,1.943,5.935,7.581,3,,1,,201.065,201.065,202.15,1,"Two men in their early 20's have been recruited by ISIS to kill innocent humans. If they did not kill, they would be killed.",4,3.414,3.414,4.826,1,5,5,5,11.976,18.672,19.954,3,5,5,3.143,13.539,14.952,2,79887737
4/8/18 15:55,4/8/18 16:02,0,189.135.140.17,100,384,1,4/8/18 16:02,R_3LZIFrgSLR07CgB,,,,,20.03779602,-102.3080978,anonymous,EN,1,28,5.542,31.514,33.302,3,3,2,2.833,5.583,6.708,2,,1,,199.996,201.134,202.295,2,"It was an interview with two ISIS extremists, they discussed thier tactics and thieintentions two destabilize the goverment.",4,4.321,4.321,6.231,1,3,2,4,3.827,12.194,13.447,5,3,4,4.923,8.176,9.762,3,82728550
4/8/18 15:55,4/8/18 16:02,0,75.131.228.197,100,421,1,4/8/18 16:02,R_3I3GRy58JoAgAFo,,,,,30.58259583,-90.10690308,anonymous,EN,2,19,5.673,13.722,15.321,3,7,2,8.369,12.228,13.128,3,,,1,2.916,148.05,149.853,5,US sending troops to Syria.  This increasing the involvement from just air power.,1,11.926,11.926,14.845,1,1,1,1,2.613,11.524,13.478,5,4,4,7.609,15.876,17.114,3,32264602
4/8/18 15:55,4/8/18 16:02,0,23.242.45.105,100,428,1,4/8/18 16:02,R_PA6EWslGBBNp5CN,,,,,33.8302002,-117.8504944,anonymous,EN,2,5,2.06,5.834,8.328,3,5,2,1.916,9.122,10.784,3,,,1,150.762,154.576,161.088,3,"The Trump administration is sending more US troops to Syria to fight ISIS, and simultaneously, and despite differences, trying to work with Russia and Turkey as allies in defeating ISIS.",1,3.036,3.036,8.87,1,1,1,2,4.66,22.284,24.122,5,3,1,8.972,14.29,18.824,2,36345053
4/8/18 15:57,4/8/18 16:02,0,104.0.146.252,100,301,1,4/8/18 16:02,R_2t0ij71X7ThEfvA,,,,,38.28129578,-85.84010315,anonymous,EN,2,15,1.476,4.462,5.849,3,3,2,2.614,5.853,7.362,2,1,,,189.772,189.772,191.334,1,It started with the main anchors talking to the weatherman. Then the weatherman gave the forecast for the storms coming and where they would be.,2,3.043,3.043,4.999,1,3,3,3,4.469,11.979,13.498,4,3,3,9.199,14.456,16.694,3,66480279
4/8/18 15:55,4/8/18 16:02,0,76.203.249.88,100,414,1,4/8/18 16:02,R_2VBHQSSQ5mMcIEC,,,,,42.57640076,-83.75589752,anonymous,EN,1,35,4.315,22.288,24.842,3,5,2,2.272,5.116,6.687,2,,1,,207.315,207.315,208.722,1,This video was a question and answer segment  regarding why Isis targets and kills the people  and locations that they chose. ,4,4.473,4.473,6.127,1,1,3,4,4.468,17.961,19.454,4,5,3,5.057,10.396,12.038,2,65569373
4/8/18 15:56,4/8/18 16:02,0,108.209.132.223,100,355,1,4/8/18 16:02,R_3QVh96PXjehNpfJ,,,,,34.94889832,-89.96649933,anonymous,EN,2,37,0.86,5.777,6.434,4,2,2,1.287,3.076,3.826,2,,1,,109.779,238.471,244.112,4,"ISIS/ISIL, where they are recruiting from and what they are recruiting for. What they task recruits with doing.",4,3.924,3.924,5.965,1,1,3,2,4.069,12.675,13.462,4,2,3,2.94,8.406,9.287,2,91564042
4/8/18 15:55,4/8/18 16:02,0,73.171.136.153,100,425,1,4/8/18 16:02,R_1IrQHBn8p9jytDK,,,,,30.34469604,-81.73539734,anonymous,EN,1,10,9.293,14.125,17.226,3,5,2,3.895,9.119,11.376,2,,,1,152.639,152.639,157.159,1,"THE CO-OPERATION BETWEEN RUSSIA AND THE US TO HAVE TWO OPPOSING GROWS FIGHT TOGETHER TO RID THE WORLD, SYRIA, OF ISIS.",1,17.093,17.093,19.48,1,1,4,2,7.388,25.449,27.448,4,5,3,7.484,16.002,18.41,3,17335984
4/8/18 15:57,4/8/18 16:02,0,67.167.248.206,100,279,1,4/8/18 16:02,R_3qQj7rzOZODBsZM,,,,,41.97340393,-88.20649719,anonymous,EN,1,14,1.092,2.624,5.888,2,5,2,1.988,5.374,6.619,3,,,1,134.726,134.726,136.634,1,"US marines are abroad, fighting ISIS, and doing coordinated attacks with our allies. ",1,2.253,2.253,3.928,1,3,3,3,5.892,15.544,16.852,3,5,5,5.427,8.993,10.49,2,62589154
4/8/18 15:58,4/8/18 16:02,0,98.185.19.73,100,274,1,4/8/18 16:02,R_2dGC5Db0NRD490T,,,,,37.31970215,-79.89050293,anonymous,EN,1,47,2.351,4.309,5.378,3,4,2,1.433,3.203,3.916,2,1,,,20.194,186.242,187.088,2,Along the California coast there will be rain over the next few days. Some areas will experience downpours and others will get .10 - 1.0 inch of rain over the next few days. By Saturday it should be clearing up.,2,1.283,1.283,2.335,1,1,1,2,2.562,10.911,11.925,3,3,5,2.314,4.944,6.342,3,74364029
4/8/18 15:56,4/8/18 16:02,0,45.16.7.128,100,408,1,4/8/18 16:02,R_1llVzsFAuJNKgm6,,,,,32.81509399,-97.17340088,anonymous,EN,1,44,1.535,9.417,10.473,3,7,2,5.405,7.64,8.936,2,,,1,306.938,306.938,307.935,1,"Fox news coverage of US troops having an increasing presence in Syria to fight ISIS. Marines from San Diego have arrived, and Army Rangers have been on the scene.",1,1.467,1.467,3.448,1,2,2,3,3.444,8.91,10.314,3,5,5,4.278,7.282,9.065,2,40372166
4/8/18 15:56,4/8/18 16:02,0,173.216.49.32,100,390,1,4/8/18 16:02,R_1CIzoc38czA1Yra,,,,,35.27799988,-93.13729858,anonymous,EN,2,4,1.073,4.849,6.098,3,3,2,1.23,3.096,4.249,2,,,1,56.861,138.498,140.816,3,"The troops, special forces and a c word kind are going to Raqqa to fight isis. The russian, U.S, and another group? (syria?)  are working together.",1,104.451,107.027,110.375,3,2,1,2,2.395,36.981,38.406,13,3,5,4.478,7.129,8.844,2,22665612
4/8/18 15:57,4/8/18 16:03,0,107.135.52.192,100,352,1,4/8/18 16:03,R_3FUrWwqrXjER4WJ,,,,,34.21870422,-84.85399628,anonymous,EN,2,11,8.001,11.226,12.637,3,5,2,1.949,6.191,7.126,3,,1,,241.563,243.044,244.286,2,It was about ISIS detainees and interviews with two of them.,4,4.747,5.018,6.69,3,3,3,3,1.761,7.323,8.789,5,3,3,3.222,6.158,7.176,4,29628533
4/8/18 15:58,4/8/18 16:03,0,45.30.107.163,100,290,1,4/8/18 16:03,R_5zm3DdLTe7GRSLf,,,,,34.63400269,-86.45700073,anonymous,EN,2,1,1.366,2.889,3.712,5,3,2,0.988,2.43,3.496,4,,1,,33.099,71.564,193.952,5,This video was about people who are terroist. They are in jail and how they justify their crime,4,3.518,7.031,9.323,2,2,2,5,2.784,24.824,26.063,6,4,5,2.456,6.858,7.616,8,50740973
4/8/18 15:54,4/8/18 16:03,0,207.244.66.97,100,503,1,4/8/18 16:03,R_sFPOiP8siVcKD8B,,,,,38.77009583,-77.63210297,anonymous,EN,1,2,5.082,6.885,7.769,3,5,2,2.74,7.208,8.685,3,,1,,100.139,100.139,259.904,1,military and what they go through in the field of service,1,3.392,3.392,4.394,1,3,2,2,3.128,7.749,8.856,5,2,4,0.472,1.328,2.35,2,59606249
4/8/18 15:58,4/8/18 16:03,0,79.106.209.215,100,270,1,4/8/18 16:03,R_2y2vNduCmTlVd6N,,,,,41.32749939,19.81889343,anonymous,EN,1,14,3.03,15.64,16.507,4,3,2,7.747,8.385,9.096,2,1,,,55.408,67.255,133.397,3,"In the video people were discussing whether it was rain or partial snow in the states marked with orange (from what I understood). After this, the speaker gave a short explanation related to the forecast. All in all this video was about the weather forecast.",2,3.013,3.013,4.15,1,3,3,4,5.139,16.992,17.98,3,5,5,4.317,8.479,9.798,2,29847920
4/8/18 16:00,4/8/18 16:03,0,172.58.40.151,100,183,1,4/8/18 16:03,R_1MNlaAXmVWR3mLw,,,,,47.30780029,-122.3177032,anonymous,EN,1,13,0.613,2.446,3.222,3,3,2,0.616,2.354,3.096,2,1,,,9.626,31.957,132.397,2,The clip was a weather report concerning rain and flooding potential in California.,2,1.087,1.087,2.031,1,5,5,5,2.492,6.057,6.939,5,5,5,1.9,3.743,4.46,3,36317350
4/8/18 15:55,4/8/18 16:03,0,24.236.100.125,100,482,1,4/8/18 16:03,R_Q4cKyHLfR9tXSkp,,,,,33.55780029,-82.16480255,anonymous,EN,2,11,4.328,8.152,9.919,3,2,2,5.392,7.626,10.76,2,,,1,233.164,233.164,236.701,1,The topic that was discussed in the video was about US troops being in Syria to help fight ISIS.  It talked about where they were to help control and support. ,1,3.876,3.876,6.326,1,2,2,3,3.991,16.008,17.616,3,4,3,5.809,13.518,15.103,2,93874329
4/8/18 15:57,4/8/18 16:03,0,71.72.60.61,100,377,1,4/8/18 16:03,R_7aFAa6BrEstJ3Nf,,,,,42.05769348,-80.04340363,anonymous,EN,2,39,0.653,1.359,6.178,4,3,2,6.76,8.421,9.264,4,1,,,198.206,198.233,208.271,2,"In southern California, around the Anaheim area, there will be a flood with rainfall of up to an inch per hour. The system is coming in over the ocean from Alaska. However, it will be warm and muggy.",2,2.008,3.134,4.189,4,2,1,2,7.709,17.295,18.626,13,2,2,4.359,7.86,9.553,4,24878069
4/8/18 15:59,4/8/18 16:03,0,199.83.57.225,100,231,1,4/8/18 16:03,R_R8PtMTf4KqOfuBb,,,,,37.645401,-95.46299744,anonymous,EN,2,17,1.081,6.629,7.567,4,5,2,1.975,5.579,6.92,3,1,,,14.948,152.943,153.93,5,The weather in California.  It is raining with flash flood watches.,2,1.678,1.678,3.604,1,2,2,2,3.418,17.717,19.216,5,5,5,2.678,7.102,8.503,3,13572319
4/8/18 15:55,4/8/18 16:03,0,216.9.29.67,100,489,1,4/8/18 16:03,R_pPBJB9LwCsNwYi5,,,,,47.55949402,-122.009201,anonymous,EN,1,48,4.447,9.924,10.838,5,5,2,3.255,5.878,7.058,5,,1,,10.034,214.053,215.276,5,"2 men, serving life in prison, spoke about being recruited into an ISIS terror cell, what the leadership promised them, and how their objective was to overthrow the Iraqi government.",4,4.391,4.409,6.47,2,1,1,1,2.018,11.503,12.486,9,5,1,2.722,6.775,9.199,5,571017
4/8/18 15:55,4/8/18 16:03,0,68.63.3.125,100,492,1,4/8/18 16:03,R_xmFBH7PoHiEP1Nn,,,,,30.3993988,-84.17250061,anonymous,EN,2,10,3.525,6.09,12.152,3,5,2,3.047,6.483,8.042,2,,1,,277.603,277.603,278.825,1,"This news story showed an interview with two ISIL members, one of which was a leader in his cell. They talked about how they believed Asad (sp?) was doing the will of God and that he would become a caliph. The two men then attempted to justify their involvement with planting bombs in civilian areas saying it was their job to shake up security. ",4,6.086,6.086,8.217,1,2,2,3,5.146,17.041,18.249,4,4,4,7.48,12.704,13.514,2,22223463
4/8/18 15:59,4/8/18 16:03,0,75.83.167.74,100,286,1,4/8/18 16:03,R_OIkeTydq8oSE3hn,,,,,33.65179443,-117.1822968,anonymous,EN,2,5,1.809,5.251,6.916,4,5,2,3.334,5.479,6.326,2,1,,,15.683,15.683,184.348,1,The video discussed the weather in Southern California. The weatherman was explaining the current rain pattern and how long it could be expected to stick around. ,2,2.216,2.216,4.292,1,2,2,3,5.179,15.859,17.132,3,4,4,4.181,9.505,10.973,2,70336853
4/8/18 15:57,4/8/18 16:03,0,69.249.133.69,100,378,1,4/8/18 16:03,R_2COBiy9bXnPVAvL,,,,,40.39790344,-75.23200226,anonymous,EN,1,39,0,0,4.15,0,7,2,1.596,4.214,5.061,2,1,,,274.206,274.206,275.773,1,"Weather forecast focusing on Southern California. The forecast was for lots of rain, with lots of areas of flash flooding.",2,1.821,1.821,3.174,1,1,2,3,0,0,8.561,0,5,5,0,0,6.026,0,76221848
4/8/18 15:58,4/8/18 16:03,0,104.131.19.173,100,346,1,4/8/18 16:03,R_2ydxsHFPrtNixjT,,,,,40.83259583,-74.13069916,anonymous,EN,1,15,1.018,4.203,5.13,4,2,2,1.041,3.513,4.544,2,,1,,13.135,198.485,201.41,3,Interview with captured Isis members. the current situation in Iraq.,4,3.436,3.436,4.242,1,2,4,3,2.969,12.062,12.804,5,5,4,3.066,11.497,13.184,8,56672219
4/8/18 15:56,4/8/18 16:03,0,174.110.175.210,100,427,1,4/8/18 16:03,R_21pqEwZA023uhgv,,,,,33.09750366,-80.1753006,anonymous,EN,1,41,1.276,5.746,7.022,3,5,1,1.69,4.338,7.158,2,,,1,140.296,140.296,141.87,1,This was about growing US military support for the fight against ISIS in Syria. There are more US troops arriving to support combat operations around Raqqa. The US is trying to keep the peace between Kurdish and Turkish forces.,1,6.326,6.326,7.8,1,2,2,3,4.616,19.978,23.864,5,1,1,3.23,13.906,17.562,3,13588776
4/8/18 15:59,4/8/18 16:03,0,188.163.103.16,100,285,1,4/8/18 16:03,R_1QJFbdNXZdmKjtj,,,,,46.47749329,30.73260498,anonymous,EN,1,6,0.672,2.731,3.319,3,5,1,0.776,2.543,3.486,2,,1,,75.382,93.606,193.548,3,Interviewing with captured ISIS mliitants to discuss why they did it.,4,3.436,3.436,4.347,1,3,3,3,0.864,5.72,9.249,4,3,3,0.646,1.878,2.901,2,88419429
4/8/18 15:59,4/8/18 16:03,0,98.208.50.230,100,275,1,4/8/18 16:03,R_1r7kazjBUA6hOiu,,,,,38.44119263,-121.3063965,anonymous,EN,2,5,2.953,4.745,5.517,3,3,2,0.844,2.209,3.303,2,1,,,185.59,185.998,188.303,2,The rainy weather specifically in Southern California.,2,4.611,4.611,5.428,1,3,2,4,5.116,15.986,17.66,4,5,5,2.916,6.338,6.969,2,84575414
4/8/18 15:59,4/8/18 16:04,0,172.221.187.108,100,299,1,4/8/18 16:04,R_2aOEV2ZLS6EvmZQ,,,,,38.57220459,-90.62789917,anonymous,EN,1,38,1.944,17.37,18.217,6,3,2,0.631,6.221,7.414,3,1,,,205.608,205.608,206.435,1,"The weatherman talked about the weather in the southern California area. Particularly, it seemed like there was an unusual amount of prolonged rainfall.",2,1.571,1.571,4.806,1,2,3,5,5.354,13.396,14.295,6,5,5,2.959,4.904,5.703,2,64983881
4/8/18 15:57,4/8/18 16:04,0,73.76.78.118,100,368,1,4/8/18 16:04,R_Pzxoefs3P5FaSI1,,,,,29.727005,-95.36129761,anonymous,EN,2,44,1.619,2.685,5.764,3,6,2,5.718,10.009,11.241,5,,,1,11.308,11.308,150.303,1,The U.s is partnering with allies such as russie to combat attacks from Isis.,1,5.26,5.26,6.424,1,3,2,4,4.556,11.664,12.943,5,5,5,6.293,7.92,18.64,2,33800044
4/8/18 15:57,4/8/18 16:04,0,47.137.181.196,100,432,1,4/8/18 16:04,R_QcxqtcYHM0LNTUd,,,,,33.98640442,-118.0884018,anonymous,EN,2,5,3.007,5.848,6.956,4,6,2,1.888,3.016,4.176,2,,1,,276.967,276.967,279.835,1,The story focused on what motivates men to join ISIL and how the group that openly hates America has killed thousands of Muslim civilians. ,4,2.348,2.348,3.586,1,2,2,3,4.175,9.368,10.583,3,4,5,4.062,6.655,7.931,2,79187093
4/8/18 15:51,4/8/18 16:04,0,74.134.113.202,100,806,1,4/8/18 16:04,R_rcdtZDgP5eD3FL3,,,,,37.17979431,-87.68399811,anonymous,EN,2,18,6.127,13.255,14.701,7,2,2,6.697,21.855,22.67,9,,1,,1.395,291.439,292.592,6,It was about the war in the Iraq and how that a lot of the Iraqis are still fighting and want to kill the American troops. They place mines in the midst of populated areas to cause the most damages.,1,11.708,11.708,15.483,1,3,2,4,4.066,13.681,14.768,8,3,3,1.762,9.761,11.595,7,38147791
4/8/18 16:01,4/8/18 16:04,0,108.246.220.15,100,228,1,4/8/18 16:05,R_2SpklOTFDODZ4qB,,,,,33.92689514,-117.8611984,anonymous,EN,1,5,0.946,3,4.008,3,5,2,1.542,3.046,4.352,2,,,1,142.23,142.23,143.162,1,Trump administration efforts to fight ISIS and cooperate with other countries in the region in that fight,1,2.412,2.412,5.144,1,4,2,5,2.55,9.908,11.048,5,5,5,2.338,4.728,5.806,2,23046313
4/8/18 15:58,4/8/18 16:05,0,107.213.233.235,100,396,1,4/8/18 16:05,R_3iX7r6TACwBJTU4,,,,,39.67889404,-86.12760162,anonymous,EN,2,15,1.405,4.743,5.775,3,5,2,1.372,3.484,4.461,2,,,1,136.808,136.808,298.398,1,Possible more troops going over to fight ISIS in Syria,1,3.749,3.749,5.424,1,1,1,1,3.003,30.131,31.429,3,3,5,3.444,15.779,16.765,5,6025925
4/8/18 16:00,4/8/18 16:05,0,88.36.60.52,100,332,1,4/8/18 16:05,R_1Fh8osBsmCYSuS8,,,,,45.75,9.899993896,anonymous,EN,1,5,3.556,6.405,10.149,5,7,2,1.218,3.391,3.893,6,,1,,18.108,204.463,205.221,11,"It was an interview of two captured ISIL militants, one of which was the leader of a cell in Baghdad. They provided their reasons for their actions and touched the topic of innocent deaths during their terroristic attacks",4,3.174,3.182,4.155,2,2,3,5,2.565,9.406,9.952,13,5,5,3.007,6.059,6.11,8,27832900
4/8/18 16:01,4/8/18 16:05,0,68.9.85.161,100,254,1,4/8/18 16:05,R_1Nxm6kWVSz738BB,,,,,41.87840271,-71.35389709,anonymous,EN,1,34,1.696,6.426,6.898,5,5,1,1.687,3.613,4.974,3,,,1,121.628,121.628,146.206,1,That according to this the US Marines have joined the fight against ISIS in north Syria. And this is a major thing,1,1.283,1.283,2.658,1,4,2,3,4.143,9.661,11.176,6,2,2,13.22,14.023,15.22,2,66774715
4/8/18 16:01,4/8/18 16:05,0,72.48.131.194,100,281,1,4/8/18 16:05,R_3hfPwMfWab9Z6q7,,,,,31.8993988,-102.3410034,anonymous,EN,2,44,2.28,8.33,9.195,4,2,2,0.602,2.962,3.85,2,,1,,176.935,176.935,178.293,1,About two men who are imprisoned for life in bag dahd. One is the leader of a cell and the other delivers things such as explosives,4,2.429,2.429,3.66,1,2,1,2,2.824,9.385,10.845,3,3,5,2.698,5.196,6.403,2,27965311
4/8/18 16:01,4/8/18 16:05,0,100.16.122.245,100,276,1,4/8/18 16:05,R_3EGqQYTEnN4plbJ,,,,,39.37879944,-76.81390381,anonymous,EN,2,33,1.294,14.744,15.484,2,7,2,2.532,5.212,6.262,2,,,1,146.777,146.777,148.029,1,US troops are deployed to Syria to fight ISIS. Multiple types of troops sent. They are trying to work with local anti ISIS groups to fight ISIS.,1,2.036,2.036,4.141,1,2,1,2,2.366,11.38,12.748,4,3,3,4.271,7.67,9.179,2,68749538
4/8/18 15:57,4/8/18 16:05,0,174.204.1.35,100,486,1,4/8/18 16:06,R_3EnhRZZgYIpf61A,,,,,38.87469482,-77.11299896,anonymous,EN,2,33,1.456,9.16,10.786,4,4,2,4.018,6.886,9.172,3,,1,,17.572,248.124,250.616,4,They went into a prison to ask 2 men why they had converted and become Islamic extremists. They men explained why and what motivated their choice.,4,7.166,8.628,10.43,2,1,2,3,8.018,22.054,23.728,7,3,1,7.492,15.422,17.126,4,43140250
4/8/18 16:01,4/8/18 16:06,0,187.79.214.250,100,299,1,4/8/18 16:06,R_2dKYFeA1xzASY9B,,,,,-3.715805054,-38.53089905,anonymous,EN,3,5,1.259,3.422,5.963,7,7,2,4.129,6.904,7.48,6,,,1,142.763,143.363,143.412,3,"This news story is about the conflict in the middle east and the us military involvement. Specifically, it is about the fight against ISIS.",1,4.675,6.316,9.016,4,2,2,2,2.627,10.455,11.159,10,3,3,3.005,5.528,8.006,7,6677882
4/8/18 16:01,4/8/18 16:06,0,73.157.240.135,100,279,1,4/8/18 16:06,R_3NUjQG8n98hs0cW,,,,,45.72470093,-122.7458954,anonymous,EN,2,48,1.028,6.086,7.124,3,3,2,3.53,5.998,7.244,2,,,1,47.678,148.27,150.276,2,Marines have been moving into Syria. The Trump administration may increase military presence there. The Turkish and Kurdish governments are at odds. ,1,5.034,5.034,7.912,1,4,3,4,7.582,23.28,24.556,5,4,5,8.152,16.146,17.704,4,98178368
4/8/18 16:01,4/8/18 16:06,0,117.241.214.70,100,304,1,4/8/18 16:06,R_2QrKbaibWdoudeT,,,,,8.193893433,77.43139648,anonymous,EN,2,15,1.874,11.582,12.418,3,3,1,2.754,7.13,8.848,2,,1,,144.14,144.14,145.654,1,RT'S EXCLIUSIVE INTERVIEW WITH CAPTURED ISIS EXTREMIS NEWS. REALLY INTERSTING NEWS.ONE OF THE DRIVER TO SPEAKER AND HIM AGE IS 23 AND NAME IS ABU BARAA.,1,1.18,1.18,2.198,1,3,2,3,1.678,4.134,5.494,3,4,3,0.802,1.482,2.234,2,92846782
